0
	0	0	1.57681e-49
	1	0	1.13696e-48
	2	0	3.01532e-48
	3	0	2.94129e-48
	4	0	1.05526e-48
	5	0	1.39253e-49
	6	0	6.75872e-51
	7	0	1.20655e-52
	8	0	7.92213e-55
	9	0	1.91319e-57
	10	0	1.6994e-60
	11	0	5.55199e-64
	12	0	6.67147e-68
	13	0	2.94858e-72
	14	0	4.79317e-77
	15	0	2.86584e-82
	16	0	6.3023e-88
	17	0	5.09759e-94
	18	0	1.51653e-100
	19	0	1.65941e-107
	20	0	6.67844e-115
	21	0	9.88589e-123
	22	0	5.38239e-131
	23	0	1.07784e-139
	24	0	7.9387e-149
	25	0	2.15062e-158
	26	0	2.14288e-168
	27	0	7.85328e-179
	28	0	1.05858e-189
	29	0	5.24822e-201
	30	0	9.57018e-213
	31	0	6.4187e-225
	32	0	1.58341e-237
	33	0	1.43667e-250
	34	0	4.79447e-264
	35	0	5.88494e-278
	36	0	2.65682e-292
	37	0	4.41165e-307
	38	0	2.71736e-322
	39	0	0
	40	0	0
	41	0	0
	42	0	0
	43	0	0
	44	0	0
	45	0	0
	46	0	0
	47	0	0
	48	0	0
	49	0	0
	50	0	0
	51	0	0
	52	0	0
	53	0	0
	54	0	0
	55	0	0
	56	0	0
	57	0	0
	58	0	0
	59	0	0
	60	0	0
	61	0	0
	62	0	0
	63	0	0
	64	0	0
	65	0	0
	66	0	0
	67	0	0
	68	0	0
	69	0	0
	70	0	0
	71	0	0
	72	0	0
	73	0	0
	74	0	0
	75	0	0
	76	0	0
	77	0	0
	78	0	0
	79	0	0
	80	0	0
	81	0	0
	82	0	0
	83	0	0
	84	0	0
	85	0	0
	86	0	0
	87	0	0
	88	0	0
	89	0	0
	90	0	0
	91	0	0
	92	0	0
	93	0	0
	94	0	0
	95	0	0
	96	0	0
	97	0	0
	98	0	0
	99	0	0
	0	1	3.03917e-43
	1	1	2.1914e-42
	2	1	5.81177e-42
	3	1	5.6691e-42
	4	1	2.03394e-42
	5	1	2.68398e-43
	6	1	1.30269e-44
	7	1	2.32552e-46
	8	1	1.52693e-48
	9	1	3.68753e-51
	10	1	3.27545e-54
	11	1	1.0701e-57
	12	1	1.28587e-61
	13	1	5.68315e-66
	14	1	9.23845e-71
	15	1	5.52367e-76
	16	1	1.21472e-81
	17	1	9.8252e-88
	18	1	2.92298e-94
	19	1	3.19837e-101
	20	1	1.28722e-108
	21	1	1.90542e-116
	22	1	1.03741e-124
	23	1	2.07744e-133
	24	1	1.53012e-142
	25	1	4.14515e-152
	26	1	4.13023e-162
	27	1	1.51366e-172
	28	1	2.04032e-183
	29	1	1.01155e-194
	30	1	1.84457e-206
	31	1	1.23715e-218
	32	1	3.05189e-231
	33	1	2.76907e-244
	34	1	9.24094e-258
	35	1	1.13427e-271
	36	1	5.12081e-286
	37	1	8.5031e-301
	38	1	5.1932e-316
	39	1	0
	40	1	0
	41	1	0
	42	1	0
	43	1	0
	44	1	0
	45	1	0
	46	1	0
	47	1	0
	48	1	0
	49	1	0
	50	1	0
	51	1	0
	52	1	0
	53	1	0
	54	1	0
	55	1	0
	56	1	0
	57	1	0
	58	1	0
	59	1	0
	60	1	0
	61	1	0
	62	1	0
	63	1	0
	64	1	0
	65	1	0
	66	1	0
	67	1	0
	68	1	0
	69	1	0
	70	1	0
	71	1	0
	72	1	0
	73	1	0
	74	1	0
	75	1	0
	76	1	0
	77	1	0
	78	1	0
	79	1	0
	80	1	0
	81	1	0
	82	1	0
	83	1	0
	84	1	0
	85	1	0
	86	1	0
	87	1	0
	88	1	0
	89	1	0
	90	1	0
	91	1	0
	92	1	0
	93	1	0
	94	1	0
	95	1	0
	96	1	0
	97	1	0
	98	1	0
	99	1	0
	0	2	2.15451e-37
	1	2	1.55352e-36
	2	2	4.12006e-36
	3	2	4.01891e-36
	4	2	1.44189e-36
	5	2	1.90272e-37
	6	2	9.23497e-39
	7	2	1.6486e-40
	8	2	1.08246e-42
	9	2	2.61415e-45
	10	2	2.32202e-48
	11	2	7.58612e-52
	12	2	9.11575e-56
	13	2	4.02887e-60
	14	2	6.54928e-65
	15	2	3.91582e-70
	16	2	8.61132e-76
	17	2	6.96524e-82
	18	2	2.07215e-88
	19	2	2.26738e-95
	20	2	9.12527e-103
	21	2	1.35079e-110
	22	2	7.35437e-119
	23	2	1.47273e-127
	24	2	1.08473e-136
	25	2	2.93857e-146
	26	2	2.92799e-156
	27	2	1.07305e-166
	28	2	1.44641e-177
	29	2	7.17105e-189
	30	2	1.30765e-200
	31	2	8.77037e-213
	32	2	2.16353e-225
	33	2	1.96304e-238
	34	2	6.55105e-252
	35	2	8.04105e-266
	36	2	3.63022e-280
	37	2	6.02798e-295
	38	2	3.68154e-310
	39	2	0
	40	2	0
	41	2	0
	42	2	0
	43	2	0
	44	2	0
	45	2	0
